user_id,views,likes,ctr
10703,37,18,0.4864864864864865
107627,14,4,0.2857142857142857
20106,51,5,0.0980392156862745
108195,39,9,0.2307692307692307
106444,36,5,0.1388888888888889
114631,46,10,0.217391304347826
22510,92,15,0.1630434782608695
113935,172,26,0.1511627906976744
121418,58,14,0.2413793103448276
129601,73,13,0.1780821917808219
129161,118,19,0.1610169491525423
111399,21,3,0.1428571428571428
22982,11,2,0.1818181818181818
132144,60,20,0.3333333333333333
132856,9,2,0.2222222222222222
111087,111,18,0.1621621621621621
23310,109,15,0.1376146788990825
128673,129,21,0.1627906976744186
7232,88,21,0.2386363636363636
120490,43,5,0.1162790697674418
15435,62,17,0.2741935483870967
119906,100,12,0.12
16003,126,25,0.1984126984126984
128105,80,15,0.1875
11515,155,21,0.1354838709677419
116250,34,6,0.1764705882352941
124433,194,40,0.2061855670103092
3640,36,13,0.3611111111111111
124121,68,26,0.3823529411764705
115922,85,15,0.1764705882352941
19390,36,4,0.1111111111111111
117498,68,16,0.2352941176470588
8219,74,13,0.1756756756756756
116786,98,22,0.2244897959183673
124985,68,19,0.2794117647058823
728,181,48,0.2651933701657458
110455,39,8,0.2051282051282051
17814,55,15,0.2727272727272727
26013,63,12,0.1904761904761904
110015,91,24,0.2637362637362637
18270,89,16,0.1797752808988764
117081,98,13,0.1326530612244898
9144,36,6,0.1666666666666666
125266,26,6,0.2307692307692307
947,36,4,0.1111111111111111
125850,55,22,0.4
8560,141,31,0.2198581560283688
17973,60,7,0.1166666666666666
110108,23,3,0.1304347826086956
17661,57,12,0.2105263157894736
25846,18,4,0.2222222222222222
3923,31,10,0.3225806451612903
124338,22,4,0.1818181818181818
116153,43,9,0.2093023255813953
11664,46,8,0.1739130434782608
116593,21,4,0.1904761904761904
3483,11,5,0.4545454545454545
124794,78,14,0.1794871794871795
18461,43,12,0.2790697674418604
107260,10,3,0.3
133011,57,13,0.2280701754385964
110724,115,12,0.1043478260869565
23141,91,11,0.1208791208791208
111180,44,7,0.1590909090909091
22701,58,9,0.1551724137931034
132443,12,2,0.1666666666666666
120073,41,18,0.4390243902439024
16360,17,4,0.2352941176470588
128258,156,43,0.2756410256410256
8163,41,9,0.2195121951219512
128970,25,5,0.2
120769,132,19,0.1439393939393939
15648,11,4,0.3636363636363636
22149,115,27,0.2347826086956521
113764,33,6,0.1818181818181818
21581,87,19,0.2183908045977011
114348,43,5,0.1162790697674418
129506,131,21,0.1603053435114503
13064,85,19,0.2235294117647059
121321,34,8,0.2352941176470588
12736,38,10,0.2631578947368421
121633,62,15,0.2419354838709677
129834,60,11,0.1833333333333333
131613,18,5,0.2777777777777778
24555,75,10,0.1333333333333333
112578,11,2,0.1818181818181818
23843,104,25,0.2403846153846154
118919,100,20,0.2
14950,39,8,0.2051282051282051
127116,134,27,0.2014925373134328
6765,74,19,0.2567567567567567
127556,54,15,0.2777777777777778
6309,24,12,0.5
14510,16,5,0.3125
21259,99,13,0.1313131313131313
113130,28,4,0.1428571428571428
20931,108,23,0.2129629629629629
113442,41,20,0.4878048780487805
130156,40,6,0.15
13958,22,5,0.2272727272727272
121959,117,20,0.1709401709401709
13390,17,4,0.2352941176470588
122543,86,14,0.1627906976744186
130724,126,20,0.1587301587301587
117975,23,9,0.391304347826087
9782,118,40,0.3389830508474576
126172,112,20,0.1785714285714285
1597,44,11,0.25
126484,50,8,0.16
1269,141,38,0.2695035460992908
118303,36,7,0.1944444444444444
9470,111,17,0.1531531531531531
25520,69,11,0.1594202898550724
108890,98,15,0.1530612244897959
17339,102,40,0.392156862745098
2781,13,6,0.4615384615384615
122940,35,9,0.2571428571428571
10966,43,12,0.2790697674418604
114743,35,7,0.2
10270,126,37,0.2936507936507936
115455,11,2,0.1818181818181818
2069,110,16,0.1454545454545454
123636,79,9,0.1139240506329113
20315,129,31,0.2403100775193798
107962,30,4,0.1333333333333333
19859,20,7,0.35
108402,23,5,0.217391304347826
10613,51,16,0.3137254901960784
115604,62,9,0.1451612903225806
123807,48,8,0.1666666666666666
2998,77,14,0.1818181818181818
123223,108,25,0.2314814814814814
115036,122,18,0.1475409836065573
108057,93,22,0.2365591397849462
20016,33,5,0.1515151515151515
107729,239,60,0.2510460251046025
1438,41,8,0.1951219512195122
9621,67,9,0.1343283582089552
118204,10,4,0.4
10077,64,13,0.203125
126391,58,11,0.1896551724137931
16408,44,8,0.1818181818181818
24595,41,10,0.2439024390243902
25307,40,11,0.275
20648,49,11,0.2244897959183673
21088,67,11,0.1641791044776119
112769,38,2,0.0526315789473684
13605,123,16,0.1300813008130081
122820,124,22,0.1774193548387097
131023,98,19,0.1938775510204081
130311,63,17,0.2698412698412698
14317,63,16,0.2539682539682539
122124,44,7,0.1590909090909091
23624,39,8,0.2051282051282051
131518,59,17,0.288135593220339
111713,84,15,0.1785714285714285
24192,19,7,0.3684210526315789
127791,45,10,0.2222222222222222
6606,24,9,0.375
119588,73,19,0.2602739726027397
15117,42,12,0.2857142857142857
127463,267,40,0.149812734082397
6918,40,8,0.2
107314,28,6,0.2142857142857142
18899,68,6,0.088235294117647
124028,32,9,0.28125
115831,118,21,0.1779661016949152
11926,34,8,0.2352941176470588
116415,22,5,0.2272727272727272
11358,33,9,0.2727272727272727
124596,8,1,0.125
3157,16,1,0.0625
18427,43,7,0.1627906976744186
109850,63,19,0.3015873015873015
17715,32,9,0.28125
25912,14,1,0.0714285714285714
116887,111,20,0.1801801801801801
125084,101,14,0.1386138613861386
125524,161,26,0.1614906832298136
117343,158,29,0.1835443037974683
129068,95,23,0.2421052631578947
4813,65,17,0.2615384615384615
120871,220,40,0.1818181818181818
12998,104,26,0.25
121583,73,12,0.1643835616438356
129764,51,15,0.2941176470588235
4101,22,5,0.2272727272727272
22347,148,22,0.1486486486486486
106345,37,10,0.2702702702702703
114530,100,31,0.31
21891,38,6,0.1578947368421052
15910,75,15,0.2
120007,37,7,0.1891891891891892
7725,70,15,0.2142857142857142
128204,139,21,0.1510791366906475
128516,76,26,0.3421052631578947
15598,114,24,0.2105263157894736
120335,59,8,0.135593220338983
23467,69,14,0.2028985507246377
110922,10,2,0.2
22883,33,9,0.2727272727272727
7566,45,10,0.2222222222222222
128879,27,12,0.4444444444444444
15749,63,17,0.2698412698412698
120676,132,19,0.1439393939393939
16205,64,11,0.171875
120236,74,25,0.3378378378378378
128423,39,10,0.2564102564102564
22536,15,3,0.2
132918,34,9,0.2647058823529412
110625,19,9,0.4736842105263157
121732,41,12,0.2926829268292683
129935,105,37,0.3523809523809524
4462,71,16,0.2253521126760563
129351,82,24,0.2926829268292683
121164,38,3,0.0789473684210526
13229,26,4,0.1538461538461538
114185,36,10,0.2777777777777778
21736,68,14,0.2058823529411764
113857,34,6,0.1764705882352941
22048,137,22,0.1605839416058394
17496,127,32,0.2519685039370078
110265,21,3,0.1428571428571428
25683,31,11,0.3548387096774194
18064,127,20,0.1574803149606299
109681,54,4,0.074074074074074
125759,36,6,0.1666666666666666
8661,82,16,0.1951219512195122
117556,97,16,0.1649484536082474
8989,21,5,0.238095238095238
117244,85,11,0.1294117647058823
790,67,10,0.1492537313432835
125431,17,7,0.4117647058823529
107097,55,10,0.1818181818181818
18616,10,3,0.3
106641,30,3,0.1
19056,85,27,0.3176470588235294
116692,108,23,0.2129629629629629
11573,141,17,0.1205673758865248
124183,102,19,0.1862745098039215
12285,15,8,0.5333333333333333
16854,178,32,0.1797752808988764
109367,48,11,0.2291666666666666
25053,85,16,0.188235294117647
25365,79,14,0.1772151898734177
17182,107,18,0.1682242990654205
109055,136,38,0.2794117647058823
1104,31,5,0.1612903225806451
126641,185,36,0.1945945945945946
9307,100,15,0.15
118458,32,8,0.25
126073,71,11,0.1549295774647887
108503,27,11,0.4074074074074074
19766,129,30,0.2325581395348837
107807,62,11,0.1774193548387097
20478,12,2,0.1666666666666666
115290,87,18,0.2068965517241379
10427,60,11,0.1833333333333333
123473,56,14,0.25
2224,78,12,0.1538461538461538
123033,109,20,0.1834862385321101
114834,60,12,0.2
10867,27,4,0.1481481481481481
127713,15,3,0.2
14347,49,11,0.2244897959183673
15043,14,6,0.4285714285714285
6856,107,23,0.2149532710280373
127017,54,18,0.3333333333333333
23942,39,4,0.1025641025641025
112487,15,6,0.4
131184,94,17,0.1808510638297872
131768,51,10,0.196078431372549
24398,10,0,0.0
122378,111,20,0.1801801801801801
130561,57,17,0.2982456140350877
130249,79,13,0.1645569620253164
5672,23,1,0.0434782608695652
122050,55,14,0.2545454545454545
13859,17,3,0.1764705882352941
113543,46,9,0.1956521739130435
20838,132,43,0.3257575757575757
112975,59,17,0.288135593220339
21422,178,31,0.1741573033707865
130466,31,10,0.3225806451612903
5955,26,6,0.2307692307692307
122281,152,24,0.1578947368421052
14152,62,7,0.1129032258064516
122721,71,17,0.2394366197183098
130922,25,7,0.28
5515,11,2,0.1818181818181818
112676,98,27,0.2755102040816326
21189,41,9,0.2195121951219512
113388,28,5,0.1785714285714285
20493,8,1,0.125
15272,45,10,0.2222222222222222
119113,53,25,0.4716981132075472
7075,49,9,0.1836734693877551
127298,78,17,0.2179487179487179
127882,62,10,0.1612903225806451
119681,88,14,0.1590909090909091
132051,152,31,0.2039473684210526
24101,75,14,0.1866666666666666
111812,27,6,0.2222222222222222
23789,33,2,0.0606060606060606
131355,25,10,0.4
107636,90,21,0.2333333333333333
20117,101,23,0.2277227722772277
108220,27,14,0.5185185185185185
19549,115,22,0.1913043478260869
123378,89,27,0.3033707865168539
2835,8,3,0.375
115193,128,36,0.28125
11032,78,9,0.1153846153846153
115505,129,27,0.2093023255813953
123706,114,31,0.2719298245614035
2523,20,2,0.1
25214,13,5,0.3846153846153846
17013,77,13,0.1688311688311688
16573,29,6,0.2068965517241379
118041,14,4,0.2857142857142857
2035,94,16,0.1702127659574468
126226,29,6,0.2068965517241379
1339,47,11,0.2340425531914893
126938,57,11,0.1929824561403508
9520,92,16,0.1739130434782608
118737,21,4,0.1904761904761904
120501,28,5,0.1785714285714285
15444,29,7,0.2413793103448276
128702,58,16,0.2758620689655172
128118,99,21,0.2121212121212121
7831,149,28,0.1879194630872483
119933,29,6,0.2068965517241379
16028,119,36,0.3025210084033613
132143,82,16,0.1951219512195122
111416,141,16,0.1134751773049645
23001,74,18,0.2432432432432432
111088,34,10,0.2941176470588235
23313,38,10,0.2631578947368421
132839,51,13,0.2549019607843137
129630,105,21,0.2
12468,64,14,0.21875
121429,151,28,0.1854304635761589
12924,77,13,0.1688311688311688
120989,70,11,0.1571428571428571
129174,58,16,0.2758620689655172
21817,43,6,0.1395348837209302
133327,27,5,0.1851851851851851
106451,6,2,0.3333333333333333
22513,16,3,0.1875
25986,10,2,0.2
110440,20,3,0.15
17801,79,14,0.1772151898734177
109984,52,8,0.1538461538461538
18241,247,51,0.2064777327935222
117477,33,4,0.1212121212121212
8196,75,19,0.2533333333333333
125678,16,4,0.25
124966,52,14,0.2692307692307692
116781,45,13,0.2888888888888888
8908,7,4,0.5714285714285714
18793,42,8,0.1904761904761904
107400,28,4,0.1428571428571428
19361,48,9,0.1875
106816,110,20,0.1818181818181818
124430,113,23,0.2035398230088495
11492,12,5,0.4166666666666667
116229,38,9,0.2368421052631578
11820,100,18,0.18
115917,98,20,0.2040816326530612
3623,37,8,0.2162162162162162
124102,177,34,0.192090395480226
19146,39,9,0.2307692307692307
106539,81,23,0.2839506172839506
18434,81,14,0.1728395061728395
107235,80,30,0.375
12103,39,10,0.2564102564102564
116134,86,20,0.2325581395348837
124333,168,43,0.2559523809523809
3460,12,2,0.1666666666666666
124773,51,9,0.1764705882352941
11663,9,3,0.3333333333333333
116590,33,9,0.2727272727272727
109771,91,17,0.1868131868131868
17962,116,30,0.2586206896551724
26145,79,13,0.1645569620253164
25833,49,14,0.2857142857142857
110083,42,6,0.1428571428571428
17634,99,17,0.1717171717171717
125261,48,11,0.2291666666666666
117062,58,9,0.1551724137931034
9127,58,6,0.1034482758620689
117646,33,4,0.1212121212121212
8559,43,13,0.3023255813953488
125829,30,4,0.1333333333333333
356,51,16,0.3137254901960784
121334,127,24,0.1889763779527559
129533,56,10,0.1785714285714285
4564,15,6,0.4
129845,70,21,0.3
12767,123,48,0.3902439024390244
121662,94,16,0.1702127659574468
22170,175,41,0.2342857142857143
113787,36,7,0.1944444444444444
21586,38,10,0.2631578947368421
114355,44,12,0.2727272727272727
128285,156,18,0.1153846153846153
8188,46,13,0.2826086956521739
120086,56,13,0.2321428571428571
16375,29,7,0.2413793103448276
120798,144,25,0.1736111111111111
15679,106,15,0.1415094339622641
128981,117,30,0.2564102564102564
7476,101,17,0.1683168316831683
23162,130,21,0.1615384615384615
132420,43,10,0.2325581395348837
111187,51,11,0.2156862745098039
22706,68,17,0.25
121976,113,21,0.1858407079646017
5778,31,10,0.3225806451612903
130163,53,19,0.3584905660377358
5210,11,4,0.3636363636363636
130747,42,8,0.1904761904761904
13393,18,7,0.3888888888888889
122544,78,17,0.2179487179487179
21268,88,17,0.1931818181818181
113141,77,13,0.1688311688311688
20956,46,15,0.3260869565217391
113469,165,28,0.1696969696969697
127123,69,15,0.217391304347826
6770,45,8,0.1777777777777777
118936,60,14,0.2333333333333333
14969,60,12,0.2
119376,65,11,0.1692307692307692
14513,75,13,0.1733333333333333
127579,102,26,0.2549019607843137
24564,99,32,0.3232323232323232
131586,127,20,0.1574803149606299
23868,90,35,0.3888888888888889
20292,46,17,0.3695652173913043
107941,22,5,0.2272727272727272
108397,75,25,0.3333333333333333
10953,43,5,0.1162790697674418
114728,13,2,0.1538461538461538
122915,59,7,0.1186440677966101
123627,129,24,0.1860465116279069
10241,76,19,0.25
115424,35,8,0.2285714285714285
108869,53,22,0.4150943396226415
17316,97,19,0.1958762886597938
25519,27,5,0.1851851851851851
24935,103,29,0.2815533980582524
109453,12,3,0.25
16748,83,32,0.3855421686746988
126147,103,33,0.3203883495145631
117960,55,12,0.2181818181818181
118272,51,8,0.1568627450980392
9441,48,13,0.2708333333333333
126475,41,8,0.1951219512195122
1258,90,12,0.1333333333333333
24588,25,11,0.44
109286,11,3,0.2727272727272727
16391,72,12,0.1666666666666666
108590,106,14,0.1320754716981132
17103,34,4,0.1176470588235294
9610,34,8,0.2352941176470588
126816,117,24,0.2051282051282051
126376,67,16,0.2388059701492537
1865,48,8,0.1666666666666666
118179,50,7,0.14
10050,113,26,0.2300884955752212
108038,57,14,0.2456140350877192
20015,173,32,0.1849710982658959
123776,60,12,0.2
10602,14,3,0.2142857142857142
11170,21,3,0.1428571428571428
115011,81,14,0.1728395061728395
123208,47,7,0.1489361702127659
119611,119,25,0.2100840336134453
14810,90,20,0.2222222222222222
127480,116,19,0.1637931034482758
6937,16,6,0.375
119283,49,8,0.1632653061224489
15122,71,20,0.2816901408450704
131489,94,14,0.1489361702127659
112310,21,3,0.1428571428571428
23639,98,18,0.1836734693877551
111742,19,5,0.2631578947368421
24223,33,9,0.2727272727272727
131945,60,18,0.3
5425,41,13,0.3170731707317073
131024,44,9,0.2045454545454545
13626,17,4,0.2352941176470588
122843,35,17,0.4857142857142857
14322,70,12,0.1714285714285714
122131,155,34,0.2193548387096774
130328,29,6,0.2068965517241379
20663,105,19,0.1809523809523809
113238,19,2,0.1052631578947368
21119,53,11,0.2075471698113207
112798,43,5,0.1162790697674418
114499,33,9,0.2727272727272727
21922,124,19,0.1532258064516129
106312,100,28,0.28
114059,17,6,0.3529411764705882
22378,86,17,0.1976744186046511
129733,124,19,0.1532258064516129
4132,64,12,0.1875
121550,109,23,0.2110091743119266
12335,66,12,0.1818181818181818
129037,130,35,0.2692307692307692
4844,116,51,0.4396551724137931
22850,28,4,0.1428571428571428
111523,88,18,0.2045454545454545
23434,30,7,0.2333333333333333
110955,32,11,0.34375
15567,110,24,0.2181818181818181
120366,147,19,0.1292517006802721
7364,117,22,0.188034188034188
128549,97,19,0.1958762886597938
7692,89,30,0.3370786516853932
128237,139,24,0.1726618705035971
15879,51,9,0.1764705882352941
120038,68,13,0.1911764705882352
124565,169,47,0.2781065088757396
3188,65,12,0.1846153846153846
116382,52,10,0.1923076923076923
11391,65,13,0.2
11959,204,30,0.1470588235294117
123997,86,13,0.1511627906976744
107283,65,21,0.3230769230769231
19258,37,12,0.3243243243243243
8351,52,8,0.1538461538461538
117374,40,8,0.2
125557,116,19,0.1637931034482758
604,42,9,0.2142857142857142
125117,33,5,0.1515151515151515
8791,97,13,0.134020618556701
116918,43,5,0.1162790697674418
25881,18,4,0.2222222222222222
17682,155,22,0.1419354838709677
110579,21,1,0.0476190476190476
18394,109,14,0.128440366972477
109883,70,11,0.1571428571428571
125398,12,1,0.0833333333333333
9020,47,10,0.2127659574468085
8692,15,3,0.2
117525,52,19,0.3653846153846153
511,53,11,0.2075471698113207
125726,38,8,0.2105263157894736
18097,104,18,0.173076923076923
26298,37,7,0.1891891891891892
17529,104,19,0.1826923076923076
116029,42,10,0.238095238095238
124214,40,11,0.275
124926,40,7,0.175
116725,153,24,0.1568627450980392
11540,31,6,0.1935483870967742
106672,43,12,0.2790697674418604
18585,71,20,0.2816901408450704
23265,131,19,0.1450381679389313
110592,74,12,0.1621621621621621
22569,24,6,0.25
8039,20,4,0.2
128390,37,10,0.2702702702702703
16236,92,24,0.2608695652173913
120205,121,30,0.2479338842975206
15780,35,10,0.2857142857142857
120645,142,38,0.2676056338028169
7599,90,13,0.1444444444444444
128846,114,22,0.1929824561403508
113888,41,12,0.2926829268292683
22017,113,19,0.168141592920354
114216,49,20,0.4081632653061224
21705,90,19,0.2111111111111111
121197,148,17,0.1148648648648648
13196,70,12,0.1714285714285714
129382,85,13,0.1529411764705882
4999,74,12,0.1621621621621621
129966,45,11,0.2444444444444444
121765,37,9,0.2432432432432432
12612,263,59,0.2243346007604562
24431,79,13,0.1645569620253164
112014,31,8,0.2580645161290322
131153,29,6,0.2068965517241379
23975,91,18,0.1978021978021978
126984,83,11,0.1325301204819277
118787,25,4,0.16
14378,40,9,0.225
119499,50,11,0.22
127680,193,30,0.155440414507772
113006,61,12,0.1967213114754098
21391,155,20,0.1290322580645161
113574,87,21,0.2413793103448276
20807,66,13,0.1969696969696969
122083,98,15,0.1530612244897959
13826,108,25,0.2314814814814814
130280,51,11,0.2156862745098039
5641,32,4,0.125
130592,74,12,0.1621621621621621
122411,55,10,0.1818181818181818
126040,45,10,0.2222222222222222
9906,18,6,0.3333333333333333
117843,40,7,0.175
9338,40,10,0.25
1137,15,5,0.3333333333333333
126608,44,9,0.2045454545454545
17215,80,19,0.2375
109022,137,23,0.1678832116788321
25396,24,7,0.2916666666666667
25084,15,6,0.4
16887,120,19,0.1583333333333333
109334,14,2,0.1428571428571428
114867,9,2,0.2222222222222222
123064,18,3,0.1666666666666666
2649,25,5,0.2
123504,60,10,0.1666666666666666
2193,62,11,0.1774193548387097
115323,36,6,0.1666666666666666
10394,34,6,0.1764705882352941
107838,73,6,0.0821917808219178
20447,138,22,0.1594202898550724
108534,81,16,0.1975308641975308
19735,82,20,0.2439024390243902
123675,73,8,0.1095890410958904
2554,10,5,0.5
115472,178,25,0.1404494382022472
10737,77,12,0.1558441558441558
115160,75,13,0.1733333333333333
11065,131,44,0.3358778625954198
123347,82,12,0.1463414634146341
2866,106,19,0.1792452830188679
108189,110,18,0.1636363636363636
19580,31,7,0.2258064516129032
20148,81,23,0.2839506172839506
9489,104,24,0.2307692307692307
126971,189,41,0.2169312169312169
2002,30,8,0.2666666666666666
126259,65,16,0.2461538461538461
10201,115,25,0.217391304347826
118072,10,1,0.1
24727,21,8,0.3809523809523809
16540,75,10,0.1333333333333333
109181,32,8,0.25
16980,181,22,0.1215469613259668
108725,64,13,0.203125
25183,47,7,0.1489361702127659
113357,44,11,0.25
112645,155,23,0.1483870967741935
21220,12,4,0.3333333333333333
130891,118,17,0.1440677966101695
5546,76,20,0.2631578947368421
122688,114,27,0.2368421052631578
122248,62,11,0.1774193548387097
14185,88,21,0.2386363636363636
130435,53,14,0.2641509433962264
131386,97,17,0.1752577319587628
23756,76,14,0.1842105263157894
112173,9,1,0.1111111111111111
24068,52,18,0.3461538461538461
111845,24,9,0.375
132082,33,8,0.2424242424242424
119712,97,26,0.268041237113402
127915,135,31,0.2296296296296296
127331,120,39,0.325
15241,24,2,0.0833333333333333
119144,48,8,0.1666666666666666
116748,54,7,0.1296296296296296
8941,180,42,0.2333333333333333
124935,22,2,0.0909090909090909
125647,152,34,0.2236842105263158
8229,118,13,0.1101694915254237
109953,44,11,0.25
18272,103,15,0.145631067961165
110409,28,3,0.1071428571428571
17832,62,8,0.1290322580645161
26019,36,13,0.3611111111111111
124135,116,21,0.1810344827586207
11461,27,3,0.1111111111111111
3278,17,1,0.0588235294117647
124463,88,21,0.2386363636363636
19328,117,24,0.2051282051282051
106849,19,8,0.4210526315789473
18760,221,56,0.253393665158371
132806,25,5,0.2
111057,37,8,0.2162162162162162
23344,32,4,0.125
23032,126,27,0.2142857142857142
132110,34,13,0.3823529411764705
119900,24,7,0.2916666666666667
16061,97,19,0.1958762886597938
128087,158,31,0.1962025316455696
7862,104,23,0.2211538461538461
128671,44,6,0.1363636363636363
7294,37,8,0.2162162162162162
120468,108,19,0.1759259259259259
15477,24,4,0.1666666666666666
22480,35,8,0.2285714285714285
113969,111,23,0.2072072072072072
21784,54,19,0.3518518518518518
114681,87,16,0.1839080459770115
129207,160,38,0.2375
12893,12,2,0.1666666666666666
121020,91,23,0.2527472527472527
12437,64,7,0.109375
121460,44,10,0.2272727272727272
4254,22,7,0.3181818181818182
129663,51,14,0.2745098039215686
21619,55,11,0.2
114322,14,6,0.4285714285714285
22203,55,12,0.2181818181818181
113754,44,6,0.1363636363636363
121631,54,21,0.3888888888888889
129812,7,1,0.1428571428571428
129500,67,27,0.4029850746268656
13110,42,4,0.0952380952380952
121303,159,37,0.2327044025157232
111218,14,8,0.5714285714285714
22675,97,13,0.134020618556701
132453,30,6,0.2
110778,77,12,0.1558441558441558
23131,39,5,0.1282051282051282
129012,94,20,0.2127659574468085
7445,65,20,0.3076923076923077
120831,69,10,0.144927536231884
16342,43,8,0.1860465116279069
128316,117,20,0.1709401709401709
8157,42,9,0.2142857142857142
11694,79,13,0.1645569620253164
116559,135,29,0.2148148148148148
124740,30,11,0.3666666666666666
3949,11,2,0.1818181818181818
124300,47,8,0.1702127659574468
12134,14,2,0.1428571428571428
116103,19,5,0.2631578947368421
18467,40,7,0.175
107202,66,21,0.3181818181818182
19179,107,16,0.1495327102803738
106506,58,12,0.2068965517241379
325,33,6,0.1818181818181818
117679,22,7,0.3181818181818182
117095,111,14,0.1261261261261261
9094,32,4,0.125
125292,44,4,0.0909090909090909
110114,99,19,0.1919191919191919
17931,98,22,0.2244897959183673
10272,32,7,0.21875
115393,32,11,0.34375
123594,126,32,0.2539682539682539
2787,45,6,0.1333333333333333
122882,109,27,0.2477064220183486
10984,60,10,0.1666666666666666
114697,81,16,0.1975308641975308
108364,37,6,0.1621621621621621
20325,54,10,0.1851851851851851
107908,131,18,0.1374045801526717
126506,109,17,0.1559633027522936
118305,34,3,0.088235294117647
9408,22,6,0.2727272727272727
117993,78,16,0.2051282051282051
9736,67,11,0.1641791044776119
126178,94,17,0.1808510638297872
109484,120,28,0.2333333333333333
16717,88,21,0.2386363636363636
24902,63,14,0.2222222222222222
25486,119,32,0.2689075630252101
108900,43,5,0.1162790697674418
17285,77,19,0.2467532467532467
20989,114,37,0.3245614035087719
21301,90,33,0.3666666666666666
113108,149,39,0.261744966442953
13424,16,1,0.0625
122513,65,11,0.1692307692307692
130714,47,9,0.1914893617021276
130130,130,31,0.2384615384615384
14008,47,7,0.1489361702127659
121945,102,15,0.1470588235294117
23837,68,22,0.3235294117647059
131307,29,5,0.1724137931034483
131619,68,15,0.2205882352941176
111924,15,4,0.2666666666666666
24533,60,14,0.2333333333333333
127610,89,30,0.3370786516853932
14480,24,8,0.3333333333333333
118969,36,9,0.25
14936,83,15,0.180722891566265
127154,62,14,0.2258064516129032
131912,16,3,0.1875
111711,95,20,0.2105263157894736
24254,33,6,0.1818181818181818
23670,77,14,0.1818181818181818
131456,43,8,0.1860465116279069
15155,133,25,0.18796992481203
127449,89,13,0.146067415730337
6968,22,7,0.3181818181818182
127761,140,23,0.1642857142857142
119578,77,14,0.1818181818181818
14843,83,10,0.1204819277108433
21086,109,31,0.2844036697247706
112831,106,30,0.2830188679245283
20630,17,4,0.2352941176470588
113271,73,12,0.1643835616438356
6104,36,7,0.1944444444444444
130361,11,7,0.6363636363636364
14291,44,18,0.4090909090909091
122162,110,16,0.1454545454545454
13595,29,3,0.1034482758620689
122874,69,17,0.2463768115942029
131057,72,15,0.2083333333333333
118146,52,12,0.2307692307692307
10083,47,14,0.2978723404255319
126345,34,9,0.2647058823529412
1896,55,11,0.2
126785,132,23,0.1742424242424242
118602,146,32,0.2191780821917808
9643,88,22,0.25
25317,119,19,0.1596638655462184
108559,174,26,0.1494252873563218
17134,34,6,0.1764705882352941
109255,69,10,0.144927536231884
24621,59,9,0.1525423728813559
2952,30,5,0.1666666666666666
123241,204,35,0.1715686274509804
115042,82,25,0.3048780487804878
115626,125,29,0.232
2368,20,3,0.15
123809,173,38,0.2196531791907514
19982,28,7,0.25
19654,99,9,0.0909090909090909
7387,22,8,0.3636363636363636
128570,89,11,0.1235955056179775
15568,30,8,0.2666666666666666
120369,128,22,0.171875
15896,53,16,0.3018867924528302
120057,123,18,0.1463414634146341
7699,35,11,0.3142857142857143
128242,58,15,0.2586206896551724
22877,75,24,0.32
111548,72,27,0.375
132707,31,4,0.1290322580645161
23445,85,12,0.1411764705882353
110964,14,3,0.2142857142857142
121553,184,32,0.1739130434782608
12336,26,10,0.3846153846153846
129754,93,15,0.1612903225806451
4155,19,6,0.3157894736842105
129042,90,19,0.2111111111111111
4851,16,4,0.25
120857,102,21,0.2058823529411764
13048,68,16,0.2352941176470588
133195,41,11,0.2682926829268293
114524,76,27,0.3552631578947368
21949,87,20,0.2298850574712643
114068,128,18,0.140625
22389,68,16,0.2352941176470588
17677,68,11,0.1617647058823529
110572,96,18,0.1875
26574,22,7,0.3181818181818182
18373,108,25,0.2314814814814814
109860,8,1,0.125
125546,53,7,0.1320754716981132
8320,121,22,0.1818181818181818
117345,59,10,0.1694915254237288
8776,94,12,0.1276595744680851
116905,13,8,0.6153846153846154
125090,19,5,0.2631578947368421
18925,41,8,0.1951219512195122
106948,18,7,0.3888888888888889
19237,82,19,0.2317073170731707
11360,75,9,0.12
124554,71,25,0.352112676056338
123970,145,21,0.1448275862068965
115785,124,25,0.2016129032258064
19022,116,27,0.2327586206896551
107111,12,1,0.0833333333333333
18566,188,35,0.1861702127659574
124201,208,46,0.2211538461538461
116002,107,14,0.1308411214953271
116714,73,11,0.1506849315068493
11531,29,4,0.1379310344827586
124897,70,15,0.2142857142857142
18094,48,8,0.1666666666666666
17510,51,10,0.196078431372549
110215,162,55,0.3395061728395062
25709,14,1,0.0714285714285714
8995,55,10,0.1818181818181818
117186,14,4,0.2857142857142857
125385,119,23,0.1932773109243697
125697,82,19,0.2317073170731707
8683,38,9,0.2368421052631578
117514,109,35,0.3211009174311927
129401,95,15,0.1578947368421052
5016,53,11,0.2075471698113207
121202,40,13,0.325
13203,75,23,0.3066666666666666
121786,103,22,0.2135922330097087
12635,17,1,0.0588235294117647
129969,62,9,0.1451612903225806
4432,28,5,0.1785714285714285
113919,8,2,0.25
22046,193,46,0.238341968911917
114231,56,18,0.3214285714285714
21718,158,29,0.1835443037974683
16243,101,21,0.2079207920792079
120210,83,14,0.1686746987951807
8056,34,5,0.1470588235294117
128409,20,2,0.1
7600,47,6,0.1276595744680851
128849,56,14,0.25
15803,179,39,0.217877094972067
120666,156,34,0.2179487179487179
23294,106,37,0.3490566037735849
110623,25,10,0.4
22582,35,14,0.4
